order_id,sku_id,category,supplier,warehouse,transport_mode,order_qty,fulfilled_qty,unit_cost,order_date,delivery_date,lead_time_days,on_time_delivery,fill_rate,order_value
ORD10581,SKU1011,Cosmetics,Vendor_01,WH_Chennai,Sea,108,103,18.39,2023-05-18,2023-06-04,15,0,0.959,1986.12
ORD10582,SKU1011,Cosmetics,Vendor_05,WH_Bangalore,Sea,234,191,18.39,2024-08-03,2024-08-18,14,1,0.817,4303.26
ORD10583,SKU1011,Cosmetics,Vendor_05,WH_Bangalore,Rail,249,194,18.39,2024-06-27,2024-07-04,6,1,0.78,4579.11
ORD10584,SKU1008,Haircare,Vendor_08,WH_Delhi,Road,197,175,98.66,2024-06-02,2024-06-14,9,0,0.893,19436.02
ORD10585,SKU1009,Haircare,Vendor_06,WH_Chennai,Rail,448,302,86.19,2023-03-06,2023-03-17,8,0,0.676,38613.12
ORD10586,SKU1012,Cosmetics,Vendor_03,WH_Delhi,Air,292,188,102.92,2024-02-24,2024-02-29,3,0,0.644,30052.64
ORD10587,SKU1000,Skincare,Vendor_03,WH_Delhi,Rail,437,346,79.62,2023-07-26,2023-08-01,6,1,0.794,34793.94
ORD10588,SKU1000,Skincare,Vendor_07,WH_Mumbai,Sea,302,187,79.62,2024-09-30,2024-10-19,17,0,0.62,24045.24
ORD10589,SKU1009,Haircare,Vendor_02,WH_Delhi,Road,377,366,86.19,2024-11-02,2024-11-10,5,0,0.971,32493.63
ORD10590,SKU1007,Haircare,Vendor_01,WH_Delhi,Air,420,385,32.69,2024-03-01,2024-03-08,5,0,0.918,13729.8
ORD10591,SKU1013,Cosmetics,Vendor_05,WH_Mumbai,Road,325,205,89.73,2023-03-14,2023-03-25,9,0,0.631,29162.25
ORD10592,SKU1008,Haircare,Vendor_02,WH_Mumbai,Rail,59,39,98.66,2024-01-30,2024-02-10,10,1,0.677,5820.94
ORD10593,SKU1009,Haircare,Vendor_03,WH_Chennai,Sea,330,287,86.19,2023-04-19,2023-05-09,18,0,0.87,28442.7
ORD10594,SKU1014,Cosmetics,Vendor_03,WH_Chennai,Rail,63,54,116.99,2024-02-16,2024-02-28,10,0,0.863,7370.37
ORD10595,SKU1014,Cosmetics,Vendor_06,WH_Bangalore,Air,190,176,116.99,2024-02-27,2024-03-04,3,0,0.93,22228.1
ORD10596,SKU1009,Haircare,Vendor_04,WH_Chennai,Sea,133,131,86.19,2023-09-18,2023-10-07,17,0,0.985,11463.27
ORD10597,SKU1006,Haircare,Vendor_01,WH_Bangalore,Air,10,9,88.19,2023-01-17,2023-01-23,5,1,0.997,881.9
ORD10598,SKU1000,Skincare,Vendor_04,WH_Mumbai,Rail,163,157,79.62,2023-01-23,2023-02-02,8,0,0.968,12978.06
ORD10599,SKU1001,Skincare,Vendor_08,WH_Mumbai,Air,29,21,35.43,2023-05-22,2023-05-26,2,0,0.747,1027.47
ORD10600,SKU1003,Skincare,Vendor_05,WH_Bangalore,Road,141,126,74.14,2024-02-14,2024-02-23,8,1,0.894,10453.74
ORD10601,SKU1012,Cosmetics,Vendor_03,WH_Bangalore,Sea,257,215,102.92,2024-12-20,2025-01-07,18,1,0.838,26450.44
ORD10602,SKU1000,Skincare,Vendor_07,WH_Chennai,Road,384,365,79.62,2023-12-09,2023-12-15,4,0,0.952,30574.08
ORD10603,SKU1006,Haircare,Vendor_02,WH_Chennai,Rail,486,415,88.19,2024-10-30,2024-11-10,11,1,0.854,42860.34
ORD10604,SKU1000,Skincare,Vendor_01,WH_Mumbai,Air,166,121,79.62,2024-08-01,2024-08-07,5,1,0.731,13216.92
ORD10605,SKU1002,Skincare,Vendor_07,WH_Bangalore,Sea,35,24,83.79,2024-08-12,2024-08-29,17,1,0.689,2932.65
ORD10606,SKU1012,Cosmetics,Vendor_03,WH_Delhi,Rail,211,174,102.92,2023-03-26,2023-04-06,8,0,0.829,21716.12
ORD10607,SKU1008,Haircare,Vendor_05,WH_Mumbai,Road,214,194,98.66,2024-05-28,2024-06-07,7,0,0.91,21113.24
ORD10608,SKU1012,Cosmetics,Vendor_08,WH_Mumbai,Rail,79,65,102.92,2024-02-09,2024-02-19,9,1,0.824,8130.68
ORD10609,SKU1003,Skincare,Vendor_05,WH_Chennai,Sea,46,29,74.14,2024-12-02,2024-12-17,15,1,0.645,3410.44
ORD10610,SKU1006,Haircare,Vendor_06,WH_Mumbai,Rail,197,178,88.19,2023-12-19,2023-12-27,8,1,0.908,17373.43
ORD10611,SKU1005,Haircare,Vendor_08,WH_Bangalore,Rail,325,221,75.43,2023-02-15,2023-02-25,9,1,0.68,24514.75
ORD10612,SKU1002,Skincare,Vendor_02,WH_Mumbai,Road,397,389,83.79,2023-02-25,2023-03-07,9,1,0.98,33264.63
ORD10613,SKU1013,Cosmetics,Vendor_05,WH_Chennai,Road,436,314,89.73,2024-12-11,2024-12-17,6,1,0.722,39122.28
ORD10614,SKU1000,Skincare,Vendor_04,WH_Mumbai,Rail,179,146,79.62,2024-07-13,2024-07-22,7,0,0.82,14251.98
ORD10615,SKU1011,Cosmetics,Vendor_01,WH_Delhi,Sea,367,257,18.39,2024-11-10,2024-11-27,17,1,0.702,6749.13
ORD10616,SKU1004,Skincare,Vendor_05,WH_Bangalore,Road,112,70,18.49,2024-11-01,2024-11-08,7,1,0.627,2070.88
ORD10617,SKU1010,Cosmetics,Vendor_06,WH_Chennai,Road,446,308,25.41,2023-10-27,2023-11-03,4,0,0.692,11332.86
ORD10618,SKU1008,Haircare,Vendor_02,WH_Chennai,Air,373,251,98.66,2024-09-03,2024-09-07,4,1,0.675,36800.18
ORD10619,SKU1008,Haircare,Vendor_01,WH_Chennai,Road,484,354,98.66,2024-06-26,2024-07-03,5,0,0.733,47751.44
ORD10620,SKU1011,Cosmetics,Vendor_01,WH_Mumbai,Air,90,76,18.39,2023-12-27,2024-01-04,6,0,0.85,1655.1
ORD10621,SKU1008,Haircare,Vendor_01,WH_Bangalore,Air,151,104,98.66,2023-01-31,2023-02-06,4,0,0.69,14897.66
ORD10622,SKU1014,Cosmetics,Vendor_03,WH_Mumbai,Road,211,161,116.99,2024-01-27,2024-02-06,9,1,0.767,24684.89
ORD10623,SKU1006,Haircare,Vendor_06,WH_Mumbai,Sea,169,145,88.19,2023-05-15,2023-06-02,17,1,0.861,14904.11
ORD10624,SKU1013,Cosmetics,Vendor_05,WH_Delhi,Rail,80,58,89.73,2023-05-29,2023-06-08,9,1,0.727,7178.4
ORD10625,SKU1002,Skincare,Vendor_03,WH_Bangalore,Road,172,124,83.79,2024-02-28,2024-03-08,6,0,0.721,14411.88
ORD10626,SKU1002,Skincare,Vendor_04,WH_Bangalore,Road,408,369,83.79,2023-07-09,2023-07-14,5,1,0.905,34186.32
ORD10627,SKU1009,Haircare,Vendor_04,WH_Chennai,Rail,300,223,86.19,2024-12-04,2024-12-11,7,1,0.744,25857.0
ORD10628,SKU1002,Skincare,Vendor_08,WH_Mumbai,Air,267,210,83.79,2024-02-01,2024-02-06,2,0,0.79,22371.93
ORD10629,SKU1003,Skincare,Vendor_01,WH_Mumbai,Sea,125,86,74.14,2023-10-04,2023-10-20,13,0,0.689,9267.5
ORD10630,SKU1012,Cosmetics,Vendor_02,WH_Chennai,Rail,114,99,102.92,2024-09-23,2024-10-05,9,0,0.875,11732.88
ORD10631,SKU1014,Cosmetics,Vendor_07,WH_Chennai,Sea,136,120,116.99,2024-09-14,2024-09-30,13,0,0.888,15910.64
ORD10632,SKU1009,Haircare,Vendor_01,WH_Mumbai,Road,490,465,86.19,2024-04-12,2024-04-19,7,1,0.951,42233.1
ORD10633,SKU1008,Haircare,Vendor_07,WH_Chennai,Road,285,192,98.66,2024-02-01,2024-02-09,8,1,0.676,28118.1
ORD10634,SKU1006,Haircare,Vendor_05,WH_Delhi,Air,462,331,88.19,2023-06-20,2023-06-27,4,0,0.718,40743.78
ORD10635,SKU1011,Cosmetics,Vendor_03,WH_Delhi,Sea,274,243,18.39,2024-04-07,2024-04-25,18,1,0.889,5038.86
ORD10636,SKU1002,Skincare,Vendor_03,WH_Chennai,Sea,408,248,83.79,2023-11-28,2023-12-17,16,0,0.61,34186.32
ORD10637,SKU1009,Haircare,Vendor_04,WH_Mumbai,Sea,469,411,86.19,2023-09-14,2023-09-29,13,0,0.877,40423.11
ORD10638,SKU1011,Cosmetics,Vendor_02,WH_Delhi,Road,385,328,18.39,2024-12-24,2024-12-31,4,0,0.854,7080.15
ORD10639,SKU1008,Haircare,Vendor_07,WH_Mumbai,Rail,372,229,98.66,2024-07-17,2024-07-29,9,0,0.618,36701.52
ORD10640,SKU1014,Cosmetics,Vendor_03,WH_Bangalore,Rail,181,139,116.99,2023-07-03,2023-07-10,7,1,0.768,21175.19
ORD10641,SKU1011,Cosmetics,Vendor_08,WH_Mumbai,Air,403,386,18.39,2023-07-05,2023-07-11,6,1,0.959,7411.17
ORD10642,SKU1000,Skincare,Vendor_05,WH_Delhi,Road,328,267,79.62,2024-05-24,2024-06-03,7,0,0.817,26115.36
ORD10643,SKU1009,Haircare,Vendor_08,WH_Chennai,Rail,461,360,86.19,2024-08-25,2024-09-04,7,0,0.781,39733.59
ORD10644,SKU1001,Skincare,Vendor_01,WH_Mumbai,Rail,317,196,35.43,2023-10-12,2023-10-23,10,1,0.62,11231.31
ORD10645,SKU1000,Skincare,Vendor_06,WH_Delhi,Road,344,251,79.62,2023-02-03,2023-02-10,5,0,0.732,27389.28
ORD10646,SKU1000,Skincare,Vendor_07,WH_Mumbai,Rail,65,54,79.62,2024-11-19,2024-11-28,7,0,0.844,5175.3
ORD10647,SKU1007,Haircare,Vendor_06,WH_Chennai,Road,393,293,32.69,2023-11-03,2023-11-09,4,0,0.747,12847.17
ORD10648,SKU1013,Cosmetics,Vendor_07,WH_Bangalore,Road,44,28,89.73,2024-04-27,2024-05-04,6,1,0.649,3948.12
ORD10649,SKU1005,Haircare,Vendor_07,WH_Delhi,Rail,279,179,75.43,2023-08-03,2023-08-14,11,1,0.644,21044.97
ORD10650,SKU1007,Haircare,Vendor_05,WH_Bangalore,Sea,380,307,32.69,2023-11-21,2023-12-10,17,0,0.81,12422.2
ORD10651,SKU1014,Cosmetics,Vendor_08,WH_Mumbai,Sea,76,67,116.99,2023-07-04,2023-07-21,16,1,0.883,8891.24
ORD10652,SKU1000,Skincare,Vendor_01,WH_Chennai,Sea,70,64,79.62,2023-05-01,2023-05-20,18,1,0.92,5573.4
ORD10653,SKU1006,Haircare,Vendor_06,WH_Mumbai,Air,33,19,88.19,2024-10-14,2024-10-20,5,1,0.605,2910.27
ORD10654,SKU1011,Cosmetics,Vendor_05,WH_Delhi,Road,154,139,18.39,2023-11-04,2023-11-12,6,0,0.907,2832.06
ORD10655,SKU1010,Cosmetics,Vendor_06,WH_Mumbai,Sea,180,167,25.41,2024-08-05,2024-08-23,18,1,0.933,4573.8
ORD10656,SKU1005,Haircare,Vendor_06,WH_Chennai,Sea,436,345,75.43,2023-02-06,2023-02-23,16,1,0.793,32887.48
ORD10657,SKU1014,Cosmetics,Vendor_06,WH_Bangalore,Sea,452,373,116.99,2023-02-27,2023-03-17,16,0,0.826,52879.48
ORD10658,SKU1008,Haircare,Vendor_01,WH_Bangalore,Rail,284,261,98.66,2024-12-02,2024-12-14,10,0,0.92,28019.44
ORD10659,SKU1001,Skincare,Vendor_05,WH_Chennai,Road,86,71,35.43,2024-01-20,2024-01-27,6,1,0.828,3046.98
ORD10660,SKU1002,Skincare,Vendor_02,WH_Delhi,Air,314,222,83.79,2023-11-19,2023-11-25,6,1,0.709,26310.06
ORD10661,SKU1007,Haircare,Vendor_04,WH_Mumbai,Air,459,371,32.69,2023-11-06,2023-11-11,4,1,0.81,15004.71
ORD10662,SKU1001,Skincare,Vendor_01,WH_Mumbai,Rail,201,184,35.43,2024-03-30,2024-04-05,6,1,0.92,7121.43
ORD10663,SKU1003,Skincare,Vendor_08,WH_Mumbai,Air,184,170,74.14,2023-05-27,2023-05-30,3,1,0.929,13641.76
ORD10664,SKU1003,Skincare,Vendor_01,WH_Delhi,Sea,380,228,74.14,2024-12-31,2025-01-16,16,1,0.602,28173.2
ORD10665,SKU1010,Cosmetics,Vendor_02,WH_Bangalore,Air,444,358,25.41,2023-02-17,2023-02-21,4,1,0.808,11282.04
ORD10666,SKU1000,Skincare,Vendor_05,WH_Bangalore,Rail,305,218,79.62,2023-07-25,2023-08-03,8,1,0.715,24284.1
ORD10667,SKU1012,Cosmetics,Vendor_02,WH_Delhi,Air,235,151,102.92,2023-06-11,2023-06-15,2,0,0.646,24186.2
ORD10668,SKU1003,Skincare,Vendor_06,WH_Mumbai,Air,287,238,74.14,2023-05-25,2023-05-30,3,0,0.83,21278.18
ORD10669,SKU1001,Skincare,Vendor_06,WH_Delhi,Sea,169,133,35.43,2023-05-14,2023-05-27,13,1,0.788,5987.67
ORD10670,SKU1001,Skincare,Vendor_01,WH_Chennai,Road,206,181,35.43,2024-02-06,2024-02-14,7,1,0.882,7298.58
ORD10671,SKU1009,Haircare,Vendor_05,WH_Chennai,Air,192,189,86.19,2024-12-31,2025-01-02,2,1,0.989,16548.48
ORD10672,SKU1009,Haircare,Vendor_02,WH_Chennai,Sea,77,67,86.19,2024-04-11,2024-04-26,13,0,0.874,6636.63
ORD10673,SKU1007,Haircare,Vendor_04,WH_Bangalore,Rail,128,96,32.69,2023-09-22,2023-10-04,10,0,0.757,4184.32
ORD10674,SKU1012,Cosmetics,Vendor_06,WH_Bangalore,Sea,450,355,102.92,2023-01-31,2023-02-16,16,1,0.79,46314.0
ORD10675,SKU1007,Haircare,Vendor_03,WH_Chennai,Air,246,197,32.69,2024-09-10,2024-09-14,3,1,0.803,8041.74
ORD10676,SKU1013,Cosmetics,Vendor_02,WH_Chennai,Air,375,343,89.73,2024-10-27,2024-11-01,5,1,0.917,33648.75
ORD10677,SKU1006,Haircare,Vendor_07,WH_Chennai,Rail,312,308,88.19,2023-09-07,2023-09-18,10,1,0.99,27515.28
ORD10678,SKU1001,Skincare,Vendor_04,WH_Mumbai,Sea,184,150,35.43,2024-08-03,2024-08-21,16,0,0.818,6519.12
ORD10679,SKU1002,Skincare,Vendor_02,WH_Delhi,Sea,349,254,83.79,2024-08-29,2024-09-14,13,0,0.73,29242.71
ORD10680,SKU1013,Cosmetics,Vendor_03,WH_Chennai,Air,237,207,89.73,2023-03-13,2023-03-17,4,1,0.874,21266.01
ORD10681,SKU1005,Haircare,Vendor_01,WH_Mumbai,Road,263,237,75.43,2023-05-23,2023-05-28,5,1,0.903,19838.09
ORD10682,SKU1007,Haircare,Vendor_05,WH_Bangalore,Sea,282,191,32.69,2024-08-14,2024-09-03,17,0,0.678,9218.58
ORD10683,SKU1004,Skincare,Vendor_05,WH_Chennai,Sea,301,250,18.49,2023-12-19,2024-01-06,18,1,0.833,5565.49
ORD10684,SKU1013,Cosmetics,Vendor_05,WH_Bangalore,Road,75,45,89.73,2024-07-16,2024-07-22,6,1,0.6,6729.75
ORD10685,SKU1001,Skincare,Vendor_05,WH_Chennai,Road,450,382,35.43,2024-03-18,2024-03-26,5,0,0.85,15943.5
ORD10686,SKU1006,Haircare,Vendor_07,WH_Chennai,Rail,205,134,88.19,2023-06-27,2023-07-11,11,0,0.656,18078.95
ORD10687,SKU1013,Cosmetics,Vendor_06,WH_Delhi,Sea,483,315,89.73,2023-10-23,2023-11-07,14,1,0.654,43339.59
ORD10688,SKU1010,Cosmetics,Vendor_03,WH_Chennai,Sea,18,11,25.41,2024-03-23,2024-04-11,18,1,0.634,457.38
ORD10689,SKU1013,Cosmetics,Vendor_07,WH_Chennai,Rail,243,199,89.73,2024-06-05,2024-06-17,9,0,0.821,21804.39
ORD10690,SKU1006,Haircare,Vendor_04,WH_Mumbai,Rail,191,158,88.19,2024-09-11,2024-09-20,9,1,0.831,16844.29
ORD10691,SKU1011,Cosmetics,Vendor_05,WH_Delhi,Sea,266,163,18.39,2024-08-13,2024-09-01,17,0,0.613,4891.74
ORD10692,SKU1009,Haircare,Vendor_06,WH_Bangalore,Road,257,168,86.19,2024-05-08,2024-05-16,8,1,0.657,22150.83
ORD10693,SKU1007,Haircare,Vendor_02,WH_Bangalore,Road,274,239,32.69,2024-04-28,2024-05-03,5,1,0.874,8957.06
ORD10694,SKU1009,Haircare,Vendor_06,WH_Bangalore,Road,37,30,86.19,2024-04-09,2024-04-19,7,0,0.83,3189.03
ORD10695,SKU1006,Haircare,Vendor_05,WH_Bangalore,Air,190,169,88.19,2023-02-06,2023-02-10,2,0,0.891,16756.1
ORD10696,SKU1000,Skincare,Vendor_08,WH_Delhi,Rail,332,306,79.62,2023-02-22,2023-03-06,10,0,0.924,26433.84
ORD10697,SKU1004,Skincare,Vendor_02,WH_Bangalore,Rail,258,180,18.49,2023-03-20,2023-04-01,10,0,0.701,4770.42
ORD10698,SKU1004,Skincare,Vendor_05,WH_Mumbai,Road,449,432,18.49,2023-04-25,2023-05-05,9,1,0.964,8302.01
ORD10699,SKU1010,Cosmetics,Vendor_06,WH_Delhi,Rail,238,188,25.41,2024-12-18,2024-12-27,8,1,0.794,6047.58
ORD10700,SKU1005,Haircare,Vendor_03,WH_Chennai,Rail,53,36,75.43,2024-02-27,2024-03-10,9,0,0.695,3997.79
ORD10701,SKU1011,Cosmetics,Vendor_03,WH_Delhi,Rail,336,287,18.39,2023-12-20,2023-12-30,10,1,0.857,6179.04
ORD10702,SKU1000,Skincare,Vendor_08,WH_Mumbai,Sea,95,85,79.62,2023-11-05,2023-11-24,16,0,0.898,7563.9
ORD10703,SKU1006,Haircare,Vendor_07,WH_Chennai,Sea,359,217,88.19,2023-05-29,2023-06-16,15,0,0.605,31660.21
ORD10704,SKU1006,Haircare,Vendor_06,WH_Chennai,Road,357,350,88.19,2024-06-28,2024-07-04,4,0,0.982,31483.83
ORD10705,SKU1009,Haircare,Vendor_05,WH_Chennai,Air,480,336,86.19,2023-10-01,2023-10-04,3,1,0.702,41371.2
ORD10706,SKU1007,Haircare,Vendor_04,WH_Delhi,Rail,405,293,32.69,2023-12-12,2023-12-23,10,1,0.725,13239.45
ORD10707,SKU1010,Cosmetics,Vendor_02,WH_Bangalore,Road,14,12,25.41,2023-04-11,2023-04-18,7,1,0.874,355.74
ORD10708,SKU1003,Skincare,Vendor_05,WH_Delhi,Air,381,323,74.14,2023-02-04,2023-02-06,2,1,0.848,28247.34
ORD10709,SKU1009,Haircare,Vendor_04,WH_Mumbai,Road,346,326,86.19,2023-05-03,2023-05-12,9,1,0.943,29821.74
ORD10710,SKU1006,Haircare,Vendor_03,WH_Delhi,Road,346,248,88.19,2023-07-08,2023-07-19,9,0,0.718,30513.74
ORD10711,SKU1010,Cosmetics,Vendor_05,WH_Delhi,Sea,242,170,25.41,2024-11-14,2024-12-04,18,0,0.703,6149.22
ORD10712,SKU1004,Skincare,Vendor_01,WH_Bangalore,Sea,407,286,18.49,2023-12-07,2023-12-23,16,1,0.703,7525.43
ORD10713,SKU1002,Skincare,Vendor_02,WH_Chennai,Sea,235,157,83.79,2024-09-16,2024-10-03,14,0,0.671,19690.65
ORD10714,SKU1001,Skincare,Vendor_07,WH_Bangalore,Rail,83,80,35.43,2024-10-20,2024-10-30,10,1,0.965,2940.69
ORD10715,SKU1001,Skincare,Vendor_02,WH_Chennai,Road,27,16,35.43,2023-09-14,2023-09-25,8,0,0.608,956.61
ORD10716,SKU1002,Skincare,Vendor_01,WH_Bangalore,Road,344,227,83.79,2024-02-04,2024-02-15,9,0,0.661,28823.76
ORD10717,SKU1014,Cosmetics,Vendor_01,WH_Delhi,Sea,210,196,116.99,2024-03-22,2024-04-10,16,0,0.938,24567.9
ORD10718,SKU1008,Haircare,Vendor_01,WH_Bangalore,Sea,125,103,98.66,2024-05-08,2024-05-26,18,1,0.827,12332.5
ORD10719,SKU1005,Haircare,Vendor_05,WH_Bangalore,Sea,359,267,75.43,2024-10-09,2024-10-22,13,1,0.746,27079.37
ORD10720,SKU1001,Skincare,Vendor_08,WH_Chennai,Air,440,361,35.43,2023-07-27,2023-08-03,6,1,0.822,15589.2
ORD10721,SKU1010,Cosmetics,Vendor_05,WH_Chennai,Sea,107,85,25.41,2024-10-07,2024-10-22,13,0,0.795,2718.87
ORD10722,SKU1011,Cosmetics,Vendor_03,WH_Delhi,Road,107,85,18.39,2023-01-26,2023-02-01,5,1,0.796,1967.73
ORD10723,SKU1012,Cosmetics,Vendor_05,WH_Delhi,Sea,286,175,102.92,2024-04-05,2024-04-22,17,1,0.615,29435.12
ORD10724,SKU1005,Haircare,Vendor_01,WH_Mumbai,Sea,413,403,75.43,2023-08-05,2023-08-21,13,0,0.976,31152.59
ORD10725,SKU1011,Cosmetics,Vendor_04,WH_Chennai,Road,306,263,18.39,2023-05-25,2023-06-01,4,0,0.862,5627.34
ORD10726,SKU1014,Cosmetics,Vendor_01,WH_Delhi,Rail,480,290,116.99,2024-10-26,2024-11-07,11,1,0.606,56155.2
ORD10727,SKU1014,Cosmetics,Vendor_02,WH_Delhi,Sea,167,154,116.99,2023-06-24,2023-07-11,17,1,0.927,19537.33
ORD10728,SKU1001,Skincare,Vendor_04,WH_Chennai,Road,264,244,35.43,2024-03-12,2024-03-19,5,0,0.925,9353.52
ORD10729,SKU1005,Haircare,Vendor_03,WH_Delhi,Air,71,52,75.43,2023-02-16,2023-02-19,2,1,0.734,5355.53
ORD10730,SKU1004,Skincare,Vendor_07,WH_Delhi,Rail,82,63,18.49,2024-01-14,2024-01-26,11,1,0.775,1516.18
ORD10731,SKU1002,Skincare,Vendor_07,WH_Mumbai,Rail,61,36,83.79,2024-05-13,2024-05-19,6,1,0.603,5111.19
ORD10732,SKU1014,Cosmetics,Vendor_05,WH_Bangalore,Sea,55,37,116.99,2024-05-02,2024-05-21,18,1,0.682,6434.45
ORD10733,SKU1008,Haircare,Vendor_07,WH_Chennai,Rail,240,201,98.66,2024-09-17,2024-09-24,7,1,0.839,23678.4
ORD10734,SKU1009,Haircare,Vendor_02,WH_Mumbai,Air,496,408,86.19,2024-03-04,2024-03-07,3,1,0.823,42750.24
ORD10735,SKU1001,Skincare,Vendor_02,WH_Mumbai,Air,281,220,35.43,2024-06-03,2024-06-09,5,1,0.786,9955.83
ORD10736,SKU1004,Skincare,Vendor_04,WH_Mumbai,Road,37,29,18.49,2024-12-02,2024-12-10,5,0,0.799,684.13
ORD10737,SKU1010,Cosmetics,Vendor_01,WH_Bangalore,Road,482,329,25.41,2024-01-08,2024-01-19,9,0,0.684,12247.62
ORD10738,SKU1005,Haircare,Vendor_08,WH_Delhi,Road,325,215,75.43,2023-02-23,2023-02-28,4,1,0.663,24514.75
ORD10739,SKU1007,Haircare,Vendor_02,WH_Bangalore,Road,273,209,32.69,2024-03-31,2024-04-07,5,0,0.768,8924.37
ORD10740,SKU1003,Skincare,Vendor_02,WH_Mumbai,Air,408,365,74.14,2023-04-11,2023-04-14,2,1,0.895,30249.12
ORD10741,SKU1006,Haircare,Vendor_04,WH_Chennai,Road,466,289,88.19,2024-08-22,2024-09-01,7,0,0.622,41096.54
ORD10742,SKU1002,Skincare,Vendor_08,WH_Mumbai,Rail,120,93,83.79,2024-01-18,2024-01-28,9,1,0.783,10054.8
ORD10743,SKU1010,Cosmetics,Vendor_05,WH_Delhi,Rail,193,169,25.41,2023-05-11,2023-05-19,8,1,0.877,4904.13
ORD10744,SKU1004,Skincare,Vendor_02,WH_Mumbai,Sea,79,71,18.49,2024-03-04,2024-03-21,16,1,0.904,1460.71
ORD10745,SKU1014,Cosmetics,Vendor_03,WH_Chennai,Rail,161,102,116.99,2024-07-20,2024-07-31,10,1,0.635,18835.39
ORD10746,SKU1013,Cosmetics,Vendor_08,WH_Mumbai,Sea,120,107,89.73,2023-01-15,2023-02-02,15,0,0.894,10767.6
ORD10747,SKU1003,Skincare,Vendor_07,WH_Delhi,Rail,177,135,74.14,2023-06-02,2023-06-12,10,1,0.767,13122.78
ORD10748,SKU1000,Skincare,Vendor_01,WH_Delhi,Sea,250,231,79.62,2024-02-08,2024-02-28,17,0,0.924,19905.0
ORD10749,SKU1007,Haircare,Vendor_04,WH_Mumbai,Road,263,257,32.69,2023-01-13,2023-01-24,8,0,0.98,8597.47
ORD10750,SKU1005,Haircare,Vendor_04,WH_Chennai,Road,161,107,75.43,2024-05-06,2024-05-12,4,0,0.665,12144.23
ORD10751,SKU1013,Cosmetics,Vendor_01,WH_Bangalore,Sea,302,203,89.73,2023-05-22,2023-06-10,16,0,0.674,27098.46
ORD10752,SKU1010,Cosmetics,Vendor_01,WH_Bangalore,Road,247,200,25.41,2024-12-08,2024-12-17,7,0,0.812,6276.27
ORD10753,SKU1006,Haircare,Vendor_05,WH_Delhi,Rail,395,353,88.19,2023-03-24,2023-04-06,11,0,0.894,34835.05
ORD10754,SKU1008,Haircare,Vendor_06,WH_Delhi,Road,494,388,98.66,2024-01-28,2024-02-03,4,0,0.786,48738.04
ORD10755,SKU1005,Haircare,Vendor_03,WH_Bangalore,Road,197,129,75.43,2024-12-27,2025-01-05,8,1,0.655,14859.71
ORD10756,SKU1003,Skincare,Vendor_02,WH_Mumbai,Sea,286,257,74.14,2024-08-17,2024-09-05,18,1,0.901,21204.04
ORD10757,SKU1005,Haircare,Vendor_05,WH_Chennai,Sea,190,142,75.43,2023-02-25,2023-03-12,15,1,0.749,14331.7
ORD10758,SKU1007,Haircare,Vendor_02,WH_Bangalore,Sea,266,207,32.69,2024-06-28,2024-07-18,18,0,0.781,8695.54
ORD10759,SKU1012,Cosmetics,Vendor_02,WH_Mumbai,Rail,354,267,102.92,2023-03-31,2023-04-09,9,1,0.756,36433.68
ORD10760,SKU1004,Skincare,Vendor_02,WH_Chennai,Road,500,439,18.49,2023-10-10,2023-10-15,5,1,0.879,9245.0
ORD10761,SKU1002,Skincare,Vendor_04,WH_Chennai,Road,457,361,83.79,2024-03-02,2024-03-09,6,1,0.79,38292.03
ORD10762,SKU1007,Haircare,Vendor_01,WH_Mumbai,Air,387,367,32.69,2023-03-06,2023-03-08,2,1,0.949,12651.03
ORD10763,SKU1013,Cosmetics,Vendor_06,WH_Chennai,Sea,495,393,89.73,2023-12-18,2024-01-06,17,0,0.794,44416.35
ORD10764,SKU1007,Haircare,Vendor_03,WH_Bangalore,Air,165,131,32.69,2023-09-24,2023-09-27,2,1,0.794,5393.85
ORD10765,SKU1012,Cosmetics,Vendor_01,WH_Mumbai,Rail,442,434,102.92,2023-10-19,2023-10-30,8,0,0.982,45490.64
ORD10766,SKU1011,Cosmetics,Vendor_05,WH_Delhi,Rail,284,188,18.39,2024-12-26,2025-01-03,7,1,0.665,5222.76
ORD10767,SKU1000,Skincare,Vendor_03,WH_Delhi,Sea,172,117,79.62,2024-01-14,2024-01-30,15,1,0.682,13694.64
ORD10768,SKU1010,Cosmetics,Vendor_06,WH_Delhi,Rail,172,139,25.41,2024-04-04,2024-04-13,8,1,0.813,4370.52
ORD10769,SKU1014,Cosmetics,Vendor_07,WH_Bangalore,Sea,22,14,116.99,2024-04-14,2024-04-30,14,0,0.662,2573.78
ORD10770,SKU1010,Cosmetics,Vendor_05,WH_Chennai,Sea,371,341,25.41,2024-08-10,2024-08-26,15,1,0.92,9427.11
ORD10771,SKU1005,Haircare,Vendor_02,WH_Chennai,Sea,362,261,75.43,2023-05-23,2023-06-05,13,1,0.723,27305.66
ORD10772,SKU1009,Haircare,Vendor_04,WH_Mumbai,Sea,440,273,86.19,2023-04-05,2023-04-22,15,0,0.622,37923.6
ORD10773,SKU1009,Haircare,Vendor_04,WH_Chennai,Air,279,227,86.19,2023-01-24,2023-01-26,2,1,0.815,24047.01
ORD10774,SKU1010,Cosmetics,Vendor_02,WH_Delhi,Sea,353,296,25.41,2024-05-17,2024-06-02,14,0,0.841,8969.73
